patch_id,source_scene,split
nw-0015-00-000015,S1B_IW_GRDH_1SDV_20190112T154033_20190112T154058_014463_01AEE6_B38F.SAFE,train
nw-0016-00-000016,S1B_IW_GRDH_1SDV_20190113T034235_20190113T034300_014470_01AF20_B0E8.SAFE,train
nw-0017-00-000017,S1B_IW_GRDH_1SDV_20190117T154836_20190117T154901_014536_01B131_45B2.SAFE,train
nw-0018-00-000018,S1B_IW_GRDH_1SDV_20190117T154901_20190117T154926_014536_01B131_70CE.SAFE,train
nw-0019-00-000019,S1B_IW_GRDH_1SDV_20190118T035040_20190118T035105_014543_01B170_CD8E.SAFE,train
nw-0020-00-000020,S1B_IW_GRDH_1SDV_20190118T035130_20190118T035155_014543_01B170_BFCE.SAFE,train
nw-0021-00-000021,S1B_IW_GRDH_1SDV_20190118T035040_20190118T035105_014543_01B170_CD8E.SAFE,train
nw-0022-00-000022,S1B_IW_GRDH_1SDV_20190118T035040_20190118T035105_014543_01B170_CD8E.SAFE,train
nw-0023-00-000023,S1A_IW_GRDH_1SDV_20190118T154058_20190118T154123_025534_02D4F3_3A0C.SAFE,train
nw-0024-00-000024,S1A_IW_GRDH_1SDV_20190118T154123_20190118T154148_025534_02D4F3_FFE7.SAFE,train
nw-0025-00-000025,S1A_IW_GRDH_1SDV_20190118T154123_20190118T154148_025534_02D4F3_FFE7.SAFE;S1A_IW_GRDH_1SDV_20190118T154058_20190118T154123_025534_02D4F3_3A0C.SAFE,train
nw-0026-00-000026,S1A_IW_GRDH_1SDV_20190118T154123_20190118T154148_025534_02D4F3_FFE7.SAFE,train
nw-0027-00-000027,S1A_IW_GRDH_1SDV_20190119T034258_20190119T034323_025541_02D53C_2934.SAFE,train
nw-0028-00-000028,S1B_IW_GRDH_1SDV_20190123T035915_20190123T035940_014616_01B3CB_38CE.SAFE,train
nw-0030-00-000030,S1B_IW_GRDH_1SDV_20190210T154900_20190210T154925_014886_01BC91_48D5.SAFE,train
nw-0031-00-000031,S1B_IW_GRDH_1SDV_20190210T154900_20190210T154925_014886_01BC91_48D5.SAFE,train
nw-0032-00-000032,S1B_IW_GRDH_1SDV_20190211T035040_20190211T035105_014893_01BCCD_3B74.SAFE,train
nw-0033-00-000033,S1B_IW_GRDH_1SDV_20190211T035040_20190211T035105_014893_01BCCD_3B74.SAFE,train
nw-0034-00-000034,S1A_IW_GRDH_1SDV_20190217T035116_20190217T035141_025964_02E473_BCD6.SAFE,train
nw-0035-00-000035,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,train
nw-0036-00-000036,S1A_IW_GRDH_1SDV_20190217T035141_20190217T035206_025964_02E473_41AA.SAFE,train
nw-0037-00-000037,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,train
nw-0038-00-000038,S1B_IW_GRDH_1SDV_20190217T154032_20190217T154057_014988_01BFFD_6BFC.SAFE,train
nw-0039-00-000039,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,train
nw-0040-00-000040,S1B_IW_GRDH_1SDV_20190218T034259_20190218T034324_014995_01C035_58C9.SAFE;S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,train
nw-0044-00-000044,S1A_IW_GRDH_1SDV_20190222T035926_20190222T035951_026037_02E70F_1C4A.SAFE,train
nw-0046-00-000046,S1B_IW_GRDH_1SDV_20190223T035130_20190223T035155_015068_01C287_0DC8.SAFE,train
nw-0047-00-000047,S1B_IW_GRDH_1SDV_20190223T035130_20190223T035155_015068_01C287_0DC8.SAFE,train
nw-0050-00-000050,S1A_IW_GRDH_1SDV_20190224T034322_20190224T034347_026066_02E816_1321.SAFE,train
nw-0051-00-000051,S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE,train
nw-0052-00-000052,S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE,train
nw-0053-00-000053,S1A_IW_GRDH_1SDV_20190306T040016_20190306T040041_026212_02ED51_9536.SAFE;S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE,train
nw-0054-00-000054,S1A_IW_GRDH_1SDV_20190306T035926_20190306T035951_026212_02ED51_1D32.SAFE,train
nw-0055-00-000055,S1A_IW_GRDH_1SDV_20190306T035926_20190306T035951_026212_02ED51_1D32.SAFE,train
nw-0056-00-000056,S1A_IW_GRDH_1SDV_20190306T035926_20190306T035951_026212_02ED51_1D32.SAFE,train
nw-0057-00-000057,S1A_IW_GRDH_1SDV_20190306T035951_20190306T040016_026212_02ED51_0951.SAFE,train
nw-0058-00-000058,S1A_IW_GRDH_1SDV_20190306T035926_20190306T035951_026212_02ED51_1D32.SAFE,train
nw-0059-00-000059,S1B_IW_GRDH_1SDV_20190307T035129_20190307T035154_015243_01C850_97F9.SAFE,train
nw-0060-00-000060,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,train
nw-0061-00-000061,S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE,train
nw-0064-00-000064,S1A_IW_GRDH_1SDV_20190411T040017_20190411T040042_026737_0300A0_6CE0.SAFE,train
nw-0065-00-000065,S1B_IW_GRDH_1SDV_20190412T035040_20190412T035105_015768_01D985_9F88.SAFE,train
nw-0066-00-000066,S1B_IW_GRDH_1SDV_20190429T035941_20190429T040006_016016_01E1C8_58C8.SAFE,train
nw-0067-00-000067,S1B_IW_GRDH_1SDV_20190429T035941_20190429T040006_016016_01E1C8_58C8.SAFE,train
nw-0068-00-000068,S1A_IW_GRDH_1SDV_20190429T154927_20190429T154952_027007_030A73_C58E.SAFE,train
nw-0069-00-000069,S1B_IW_GRDH_1SDV_20190510T155642_20190510T155711_016184_01E73D_7764.SAFE,train
nw-0070-00-000070,S1B_IW_GRDH_1SDV_20190511T035851_20190511T035916_016191_01E77E_ECCB.SAFE,train
nw-0071-00-000071,S1B_IW_GRDH_1SDV_20190511T035851_20190511T035916_016191_01E77E_ECCB.SAFE,train
nw-0072-00-000072,S1A_IW_GRDH_1SDV_20190511T154952_20190511T155017_027182_031070_90C8.SAFE,train
nw-0074-00-000074,S1A_IW_GRDH_1SDV_20190519T034259_20190519T034324_027291_0313E1_D2CA.SAFE,train
nw-0076-00-000076,S1A_IW_GRDH_1SDV_20190609T155730_20190609T155755_027605_031D91_51DD.SAFE,train
nw-0077-00-000077,S1A_IW_GRDH_1SDV_20190609T155730_20190609T155755_027605_031D91_51DD.SAFE,train
nw-0078-00-000078,S1A_IW_GRDH_1SDV_20190609T155730_20190609T155755_027605_031D91_51DD.SAFE,train
nw-0079-00-000079,S1B_IW_GRDH_1SDV_20190610T154903_20190610T154928_016636_01F4FD_9997.SAFE;S1B_IW_GRDH_1SDV_20190610T154838_20190610T154903_016636_01F4FD_6C1D.SAFE,train
nw-0080-00-000080,S1B_IW_GRDH_1SDV_20190611T035133_20190611T035158_016643_01F530_8193.SAFE,train
nw-0081-00-000081,S1A_IW_GRDH_1SDV_20190612T034325_20190612T034350_027641_031EA9_55D4.SAFE,train
nw-0083-00-000083,S1B_IW_GRDH_1SDV_20190618T034336_20190618T034401_016745_01F848_6273.SAFE,train
nw-0084-00-000084,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
nw-0085-00-000085,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
nw-0086-00-000086,S1B_IW_GRDH_1SDV_20190623T035134_20190623T035159_016818_01FA62_D8E1.SAFE,train
nw-0089-00-000089,S1A_IW_GRDH_1SDV_20190716T040022_20190716T040047_028137_032D90_2975.SAFE,train
nw-0090-00-000090,S1A_IW_GRDH_1SDV_20190716T040022_20190716T040047_028137_032D90_2975.SAFE,train
nw-0091-00-000091,S1B_IW_GRDH_1SDV_20190729T035046_20190729T035111_017343_0209D6_0255.SAFE,train
nw-0094-00-000094,S1A_IW_GRDH_1SDV_20190811T034304_20190811T034329_028516_03394F_1357.SAFE,train
nw-0095-00-000095,S1A_IW_GRDH_1SDV_20190821T040024_20190821T040049_028662_033E63_3BDB.SAFE,train
nw-0096-00-000096,S1A_IW_GRDH_1SDV_20190822T154130_20190822T154155_028684_033F1B_7F0B.SAFE,train
nw-0097-00-000097,S1B_IW_GRDH_1SDV_20190827T035948_20190827T040013_017766_0216ED_1CA7.SAFE,train
nw-0098-00-000098,S1B_IW_GRDH_1SDV_20190827T035948_20190827T040013_017766_0216ED_1CA7.SAFE,train
nw-0106-00-000106,S1B_IW_GRDH_1SDV_20190910T034341_20190910T034406_017970_021D4F_51B0.SAFE,train
nw-0107-00-000107,S1B_IW_GRDH_1SDV_20190910T034341_20190910T034406_017970_021D4F_51B0.SAFE,train
nw-0108-00-000108,S1B_IW_GRDH_1SDV_20190910T034251_20190910T034316_017970_021D4F_07F7.SAFE,train
nw-0109-00-000109,S1A_IW_GRDH_1SDV_20190926T035936_20190926T040001_029187_035080_891A.SAFE,train
nw-0110-00-000110,S1A_IW_GRDH_1SDV_20190926T040001_20190926T040026_029187_035080_FDB2.SAFE;S1A_IW_GRDH_1SDV_20190926T035936_20190926T040001_029187_035080_891A.SAFE,train
nw-0111-00-000111,S1B_IW_GRDH_1SDV_20190926T154845_20190926T154910_018211_0224A2_64E7.SAFE,train
nw-0112-00-000112,S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE,train
nw-0114-00-000114,S1A_IW_GRDH_1SDV_20190930T160548_20190930T160613_029253_0352E1_E2DE.SAFE,train
nw-0116-00-000116,S1B_IW_GRDH_1SDV_20191002T040014_20191002T040038_018291_022738_7985.SAFE,train
nw-0117-00-000117,S1B_IW_GRDH_1SDV_20191002T035859_20191002T035924_018291_022738_414F.SAFE,train
nw-0121-00-000121,S1A_IW_GRDH_1SDV_20191003T035216_20191003T035241_029289_035408_850A.SAFE,train
nw-0123-00-000123,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE,train
nw-0124-00-000124,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE,train
nw-0125-00-000125,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE,train
nw-0126-00-000126,S1B_IW_GRDH_1SDV_20191004T034317_20191004T034342_018320_02282B_4A6D.SAFE,train
nw-0127-00-000127,S1B_IW_GRDH_1SDV_20191004T034227_20191004T034252_018320_02282B_0F0F.SAFE,train
nw-0128-00-000128,S1A_IW_GRDH_1SDV_20191007T155712_20191007T155737_029355_035652_8FCF.SAFE,train
nw-0129-00-000129,S1A_IW_GRDH_1SDV_20191007T155712_20191007T155737_029355_035652_8FCF.SAFE,train
nw-0130-00-000130,S1A_IW_GRDH_1SDV_20191007T155737_20191007T155802_029355_035652_1009.SAFE,train
nw-0131-00-000131,S1B_IW_GRDH_1SDV_20191009T035114_20191009T035139_018393_022A5F_B79F.SAFE,train
nw-0132-00-000132,S1A_IW_GRDH_1SDV_20191010T034331_20191010T034356_029391_035788_7CA8.SAFE,train
nw-0133-00-000133,S1A_IW_GRDH_1SDV_20191010T034331_20191010T034356_029391_035788_7CA8.SAFE,train
nw-0134-00-000134,S1A_IW_GRDH_1SDV_20191014T154910_20191014T154935_029457_0359DE_77C2.SAFE;S1A_IW_GRDH_1SDV_20191014T154845_20191014T154910_029457_0359DE_D1AE.SAFE,train
nw-0135-00-000135,S1B_IW_GRDH_1SDV_20191021T035049_20191021T035114_018568_022FC0_D1AC.SAFE,train
nw-0136-00-000136,S1A_IW_GRDH_1SDV_20191027T035126_20191027T035151_029639_036018_5E0C.SAFE,train
nw-0138-00-000138,S1B_IW_GRDH_1SDV_20191030T160529_20191030T160554_018707_023425_8B2A.SAFE,train
nw-0139-00-000139,S1A_IW_GRDH_1SDV_20191102T154132_20191102T154157_029734_036369_DF53.SAFE,train
nw-0140-00-000140,S1A_IW_GRDH_1SDV_20191102T154042_20191102T154107_029734_036369_8794.SAFE,train
nw-0142-00-000142,S1A_IW_GRDH_1SDV_20191120T035126_20191120T035151_029989_036C5B_1AC3.SAFE,train
nw-0143-00-000143,S1A_IW_GRDH_1SDV_20191120T035126_20191120T035151_029989_036C5B_1AC3.SAFE,train
nw-0144-00-000144,S1A_IW_GRDH_1SDV_20191120T035126_20191120T035151_029989_036C5B_1AC3.SAFE,train
nw-0145-00-000145,S1B_IW_GRDH_1SDV_20191120T154041_20191120T154106_019013_023E0F_D976.SAFE,train
nw-0149-00-000149,S1B_IW_GRDH_1SDV_20191123T160439_20191123T160504_019057_023F6D_FB3B.SAFE,train
nw-0152-00-000152,S1B_IW_GRDH_1SDV_20191203T034226_20191203T034251_019195_0243D6_C23B.SAFE,train
nw-0154-00-000154,S1B_IW_GRDH_1SDV_20191203T034226_20191203T034251_019195_0243D6_C23B.SAFE,train
nw-0155-00-000155,S1B_IW_GRDH_1SDV_20191203T034226_20191203T034251_019195_0243D6_C23B.SAFE,train
nw-0156-00-000156,S1A_IW_GRDH_1SDV_20191204T033502_20191204T033527_030193_037365_9BAB.SAFE,train
nw-0157-00-000157,S1A_IW_GRDH_1SDV_20191206T155801_20191206T155826_030230_0374B1_B398.SAFE,train
nw-0158-00-000158,S1A_IW_GRDH_1SDV_20191206T155801_20191206T155826_030230_0374B1_B398.SAFE,train
nw-0159-00-000159,S1A_IW_GRDH_1SDV_20191206T155801_20191206T155826_030230_0374B1_B398.SAFE,train
nw-0161-00-000161,S1A_IW_GRDH_1SDV_20191218T155800_20191218T155825_030405_037AC0_AAC3.SAFE,train
nw-0162-00-000162,S1A_IW_GRDH_1SDV_20191219T040000_20191219T040025_030412_037AF3_C394.SAFE,train
nw-0163-00-000163,S1A_IW_GRDH_1SDV_20191219T040000_20191219T040025_030412_037AF3_C394.SAFE,train
nw-0164-00-000164,S1B_IW_GRDH_1SDV_20191219T154908_20191219T154933_019436_024B6B_E2BB.SAFE,train
nw-0171-00-000171,S1A_IW_GRDH_1SDV_20191221T034420_20191221T034445_030441_037BF3_B34A.SAFE,train
nw-0172-00-000172,S1A_IW_GRDH_1SDV_20191221T034305_20191221T034330_030441_037BF3_7BCE.SAFE,train
nw-0173-01-000001,S1B_IW_GRDH_1SDV_20190101T034300_20190101T034325_014295_01A97E_39B8.SAFE;S1B_IW_GRDH_1SDV_20190101T034235_20190101T034300_014295_01A97E_458A.SAFE,train
nw-0174-01-000002,S1B_IW_GRDH_1SDV_20190101T034300_20190101T034325_014295_01A97E_39B8.SAFE;S1B_IW_GRDH_1SDV_20190101T034235_20190101T034300_014295_01A97E_458A.SAFE,train
nw-0175-01-000003,S1A_IW_GRDH_1SDV_20190104T155753_20190104T155818_025330_02CD9D_5240.SAFE,train
nw-0176-01-000004,S1A_IW_GRDH_1SDV_20190107T034258_20190107T034323_025366_02CEEB_0BC0.SAFE,train
nw-0177-01-000005,S1A_IW_GRDH_1SDV_20190107T034258_20190107T034323_025366_02CEEB_0BC0.SAFE,train
nw-0178-01-000006,S1A_IW_GRDH_1SDV_20190112T035207_20190112T035232_025439_02D183_4040.SAFE,train
nw-0179-01-000007,S1B_IW_GRDH_1SDV_20190117T154901_20190117T154926_014536_01B131_70CE.SAFE,train
nw-0180-01-000008,S1B_IW_GRDH_1SDV_20190118T035105_20190118T035130_014543_01B170_C9E7.SAFE,train
nw-0181-01-000009,S1B_IW_GRDH_1SDV_20190118T035040_20190118T035105_014543_01B170_CD8E.SAFE,train
nw-0182-01-000010,S1B_IW_GRDH_1SDV_20190118T035040_20190118T035105_014543_01B170_CD8E.SAFE,train
nw-0183-01-000011,S1A_IW_GRDH_1SDV_20190119T034258_20190119T034323_025541_02D53C_2934.SAFE,train
nw-0187-01-000015,S1B_IW_GRDH_1SDV_20190122T155641_20190122T155710_014609_01B38C_DBD6.SAFE,train
nw-0188-01-000016,S1A_IW_GRDH_1SDV_20190123T154951_20190123T155016_025607_02D7AD_28B7.SAFE,train
nw-0189-01-000017,S1A_IW_GRDH_1SDV_20190202T160604_20190202T160629_025753_02DD0D_834D.SAFE,train
nw-0192-01-000020,S1B_IW_GRDH_1SDV_20190208T160520_20190208T160545_014857_01BBA6_32E4.SAFE,train
nw-0193-01-000021,S1B_IW_GRDH_1SDV_20190217T154007_20190217T154032_014988_01BFFD_30F0.SAFE,train
nw-0194-01-000022,S1B_IW_GRDH_1SDV_20190217T154007_20190217T154032_014988_01BFFD_30F0.SAFE,train
nw-0195-01-000023,S1B_IW_GRDH_1SDV_20190218T034234_20190218T034259_014995_01C035_8F1B.SAFE,train
nw-0196-01-000024,S1B_IW_GRDH_1SDV_20190220T160519_20190220T160544_015032_01C169_37F7.SAFE,train
nw-0197-01-000025,S1A_IW_GRDH_1SDV_20190221T155727_20190221T155752_026030_02E6CF_E2B0.SAFE,train
nw-0199-01-000027,S1B_IW_GRDH_1SDV_20190222T154810_20190222T154835_015061_01C24C_9BBE.SAFE,train
nw-0202-01-000030,S1A_IW_GRDH_1SDV_20190224T034347_20190224T034412_026066_02E816_11C9.SAFE,train
nw-0204-01-000032,S1A_IW_GRDH_1SDV_20190228T154835_20190228T154900_026132_02EA77_0A79.SAFE,train
nw-0205-01-000033,S1B_IW_GRDH_1SDV_20190304T160429_20190304T160454_015207_01C72A_60D4.SAFE,train
nw-0206-01-000034,S1A_IW_GRDH_1SDV_20190306T040016_20190306T040041_026212_02ED51_9536.SAFE,train
nw-0207-01-000035,S1B_IW_GRDH_1SDV_20190306T154810_20190306T154835_015236_01C814_5AC6.SAFE,train
nw-0208-01-000036,S1B_IW_GRDH_1SDV_20190307T035129_20190307T035154_015243_01C850_97F9.SAFE,train
nw-0209-01-000037,S1A_IW_GRDH_1SDV_20190308T034257_20190308T034322_026241_02EE61_4F36.SAFE,train
nw-0211-01-000039,S1B_IW_GRDH_1SDV_20190309T033433_20190309T033458_015272_01C939_A199.SAFE,train
nw-0214-01-000042,S1A_IW_GRDH_1SDV_20190320T034257_20190320T034322_026416_02F4D4_2093.SAFE,train
nw-0215-01-000043,S1B_IW_GRDH_1SDV_20190323T155709_20190323T155734_015484_01D01A_C448.SAFE,train
nw-0216-01-000044,S1B_IW_GRDH_1SDV_20190324T035850_20190324T035915_015491_01D05D_576D.SAFE,train
nw-0217-01-000045,S1A_IW_GRDH_1SDV_20190324T154951_20190324T155016_026482_02F74C_6262.SAFE,train
nw-0218-01-000046,S1A_IW_GRDH_1SDV_20190325T035117_20190325T035142_026489_02F78B_9B72.SAFE,train
nw-0219-01-000047,S1A_IW_GRDH_1SDV_20190325T035117_20190325T035142_026489_02F78B_9B72.SAFE,train
nw-0221-01-000049,S1A_IW_GRDH_1SDV_20190405T154901_20190405T154926_026657_02FDC3_00D2.SAFE,train
nw-0222-01-000050,S1A_IW_GRDH_1SDV_20190405T154901_20190405T154926_026657_02FDC3_00D2.SAFE,train
nw-0223-01-000051,S1B_IW_GRDH_1SDV_20190411T154836_20190411T154901_015761_01D947_D398.SAFE,train
nw-0224-01-000052,S1B_IW_GRDH_1SDV_20190412T035105_20190412T035130_015768_01D985_01C9.SAFE,train
nw-0225-01-000053,S1A_IW_GRDH_1SDV_20190423T040018_20190423T040043_026912_0306F7_E21A.SAFE,train
nw-0226-01-000054,S1B_IW_GRDH_1SDV_20190423T154836_20190423T154901_015936_01DF14_E7F4.SAFE,train
nw-0227-01-000055,S1A_IW_GRDH_1SDV_20190427T160540_20190427T160605_026978_03096D_E604.SAFE,train
nw-0228-01-000056,S1A_IW_GRDH_1SDV_20190429T154837_20190429T154902_027007_030A73_8C50.SAFE,train
nw-0229-01-000057,S1A_IW_GRDH_1SDV_20190429T154927_20190429T154952_027007_030A73_C58E.SAFE,train
nw-0231-01-000059,S1A_IW_GRDH_1SDV_20190511T154952_20190511T155017_027182_031070_90C8.SAFE,train
nw-0233-01-000061,S1A_IW_GRDH_1SDV_20190604T154928_20190604T154953_027532_031B5A_1FA3.SAFE,train
nw-0237-01-000065,S1B_IW_GRDH_1SDV_20190616T035918_20190616T035943_016716_01F766_2E45.SAFE,train
nw-0238-01-000066,S1B_IW_GRDH_1SDV_20190616T035918_20190616T035943_016716_01F766_2E45.SAFE,train
nw-0239-01-000067,S1B_IW_GRDH_1SDV_20190616T035918_20190616T035943_016716_01F766_2E45.SAFE,train
nw-0240-01-000068,S1B_IW_GRDH_1SDV_20190616T035918_20190616T035943_016716_01F766_2E45.SAFE,train
nw-0242-01-000070,S1A_IW_GRDH_1SDV_20190617T035145_20190617T035210_027714_0320D5_4009.SAFE,train
nw-0246-01-000074,S1B_IW_GRDH_1SDV_20190628T035854_20190628T035919_016891_01FC8F_151B.SAFE,train
nw-0247-01-000075,S1B_IW_GRDH_1SDV_20190709T155715_20190709T155740_017059_020187_FF25.SAFE,train
nw-0248-01-000076,S1A_IW_GRDH_1SDV_20190716T040022_20190716T040047_028137_032D90_2975.SAFE,train
nw-0250-01-000078,S1A_IW_GRDH_1SDV_20190723T035212_20190723T035237_028239_0330A7_A061.SAFE,train
nw-0252-01-000080,S1A_IW_GRDH_1SDV_20190806T033501_20190806T033526_028443_0336DB_6632.SAFE,train
nw-0253-01-000081,S1B_IW_GRDH_1SDV_20190810T035047_20190810T035112_017518_020F20_4C8A.SAFE,train
nw-0254-01-000082,S1A_IW_GRDH_1SDV_20190811T034304_20190811T034329_028516_03394F_1357.SAFE,train
nw-0255-01-000083,S1B_IW_GRDH_1SDV_20190814T155648_20190814T155717_017584_021134_3F1E.SAFE,train
nw-0258-01-000086,S1A_IW_GRDH_1SDV_20190816T035214_20190816T035239_028589_033BD4_B8FD.SAFE,train
nw-0259-01-000087,S1B_IW_GRDH_1SDV_20190817T034340_20190817T034405_017620_021260_79A2.SAFE,train
nw-0261-01-000089,S1B_IW_GRDH_1SDV_20190823T153225_20190823T153250_017715_021546_92F3.SAFE,train
nw-0266-01-000094,S1B_IW_GRDH_1SDV_20190903T035138_20190903T035203_017868_021A04_85C3.SAFE,train
nw-0267-01-000095,S1B_IW_GRDH_1SDV_20190903T035138_20190903T035203_017868_021A04_85C3.SAFE,train
nw-0270-01-000098,S1A_IW_GRDH_1SDV_20190904T034355_20190904T034420_028866_034579_B50C.SAFE,train
nw-0271-01-000099,S1B_IW_GRDH_1SDV_20190920T035949_20190920T040014_018116_0221CA_4A44.SAFE,train
nw-0272-01-000100,S1B_IW_GRDH_1SDV_20190920T035949_20190920T040014_018116_0221CA_4A44.SAFE,train
nw-0273-01-000101,S1B_IW_GRDH_1SDV_20190921T154041_20190921T154106_018138_022283_3509.SAFE,train
nw-0274-01-000102,S1A_IW_GRDH_1SDV_20190925T155712_20190925T155737_029180_035045_0057.SAFE,train
nw-0275-01-000103,S1A_IW_GRDH_1SDV_20190925T155712_20190925T155737_029180_035045_0057.SAFE,train
nw-0276-01-000104,S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE,train
nw-0277-01-000105,S1B_IW_GRDH_1SDV_20190926T154910_20190926T154935_018211_0224A2_D216.SAFE,train
nw-0278-01-000106,S1B_IW_GRDH_1SDV_20190926T154820_20190926T154845_018211_0224A2_1533.SAFE,train
nw-0279-01-000107,S1A_IW_GRDH_1SDV_20190930T160548_20190930T160613_029253_0352E1_E2DE.SAFE,train
nw-0280-01-000108,S1B_IW_GRDH_1SDV_20191001T155650_20191001T155719_018284_0226F3_A521.SAFE,train
nw-0281-01-000109,S1B_IW_GRDH_1SDV_20191001T155650_20191001T155719_018284_0226F3_A521.SAFE,train
nw-0282-01-000110,S1B_IW_GRDH_1SDV_20191002T040014_20191002T040038_018291_022738_7985.SAFE;S1B_IW_GRDH_1SDV_20191002T035949_20191002T040014_018291_022738_5054.SAFE,train
nw-0283-01-000111,S1B_IW_GRDH_1SDV_20191002T035859_20191002T035924_018291_022738_414F.SAFE,train
nw-0284-01-000112,S1B_IW_GRDH_1SDV_20191002T035924_20191002T035949_018291_022738_4C40.SAFE;S1B_IW_GRDH_1SDV_20191002T035859_20191002T035924_018291_022738_414F.SAFE,train
nw-0288-01-000116,S1A_IW_GRDH_1SDV_20191002T154910_20191002T154935_029282_0353D1_55BD.SAFE,train
nw-0290-01-000118,S1A_IW_GRDH_1SDV_20191005T033503_20191005T033528_029318_035507_57C3.SAFE,train
nw-0291-01-000119,S1A_IW_GRDH_1SDV_20191008T040001_20191008T040026_029362_03568A_1887.SAFE,train
nw-0292-01-000120,S1B_IW_GRDH_1SDV_20191008T154844_20191008T154909_018386_022A2C_1FB0.SAFE,train
nw-0294-01-000122,S1A_IW_GRDH_1SDV_20191010T034331_20191010T034356_029391_035788_7CA8.SAFE,train
nw-0297-01-000125,S1B_IW_GRDH_1SDV_20191021T035114_20191021T035139_018568_022FC0_0980.SAFE,train
nw-0298-01-000126,S1B_IW_GRDH_1SDV_20191021T035114_20191021T035139_018568_022FC0_0980.SAFE,train
nw-0299-01-000127,S1A_IW_GRDH_1SDV_20191021T154131_20191021T154156_029559_035D56_1CD1.SAFE,train
nw-0300-01-000128,S1A_IW_GRDH_1SDV_20191022T034331_20191022T034356_029566_035D93_9262.SAFE,train
nw-0302-01-000130,S1B_IW_GRDH_1SDV_20191030T160439_20191030T160504_018707_023425_6ED4.SAFE,train
nw-0303-01-000131,S1B_IW_GRDH_1SDV_20191030T160504_20191030T160529_018707_023425_5A68.SAFE,train
nw-0304-01-000132,S1B_IW_GRDH_1SDV_20191030T160504_20191030T160529_018707_023425_5A68.SAFE,train
nw-0305-01-000133,S1B_IW_GRDH_1SDV_20191030T160504_20191030T160529_018707_023425_5A68.SAFE,train
nw-0308-01-000136,S1A_IW_GRDH_1SDV_20191103T034332_20191103T034357_029741_0363B0_BB8A.SAFE,train
nw-0309-01-000137,S1A_IW_GRDH_1SDV_20191103T034332_20191103T034357_029741_0363B0_BB8A.SAFE,train
nw-0310-01-000138,S1A_IW_GRDH_1SDV_20191107T155000_20191107T155025_029807_03660E_E0E7.SAFE,train
nw-0314-01-000142,S1A_IW_GRDH_1SDV_20191120T035151_20191120T035216_029989_036C5B_72B9.SAFE,train
nw-0315-01-000143,S1B_IW_GRDH_1SDV_20191123T160504_20191123T160529_019057_023F6D_E19E.SAFE,train
nw-0317-01-000145,S1A_IW_GRDH_1SDV_20191202T035215_20191202T035240_030164_03726A_C5FF.SAFE,train
nw-0320-01-000148,S1A_IW_GRDH_1SDV_20191204T033502_20191204T033527_030193_037365_9BAB.SAFE,train
nw-0321-01-000149,S1B_IW_GRDH_1SDV_20191205T160528_20191205T160553_019232_0244F5_30FC.SAFE,train
nw-0322-01-000150,S1A_IW_GRDH_1SDV_20191206T155736_20191206T155801_030230_0374B1_C453.SAFE;S1A_IW_GRDH_1SDV_20191206T155711_20191206T155736_030230_0374B1_03C9.SAFE,train
nw-0323-01-000151,S1A_IW_GRDH_1SDV_20191206T155736_20191206T155801_030230_0374B1_C453.SAFE,train
nw-0324-01-000152,S1A_IW_GRDH_1SDV_20191206T155736_20191206T155801_030230_0374B1_C453.SAFE,train
nw-0325-01-000153,S1B_IW_GRDH_1SDV_20191207T154819_20191207T154844_019261_0245D7_02A3.SAFE,train
nw-0326-01-000154,S1B_IW_GRDH_1SDV_20191207T154909_20191207T154934_019261_0245D7_07B0.SAFE,train
nw-0327-01-000155,S1B_IW_GRDH_1SDV_20191207T154909_20191207T154934_019261_0245D7_07B0.SAFE,train
nw-0329-01-000157,S1A_IW_GRDH_1SDV_20191214T035150_20191214T035215_030339_037875_1D0E.SAFE,train
nw-0331-01-000159,S1B_IW_GRDH_1SDV_20191215T034251_20191215T034316_019370_024965_FD00.SAFE,train
